0	Generic	NotDef	.notdef
14035	Ideographs	UROr96	uni9637-JP
14036	Ideographs	UROr96	uni9638-JP
14037	Ideographs	UROr96	uni9639-JP
14038	Ideographs	UROr96	uni963A-JP
14039	Ideographs	UROr96	uni963B-CN
14040	Ideographs	UROr96	uni963C-CN
14041	Ideographs	UROr96	uni963D-CN
14042	Ideographs	UROr96	uni963F-CN
14043	Ideographs	UROr96	uni9640-JP
14044	Ideographs	UROr96	uni9641-JP
14045	Ideographs	UROr96	uni9642-CN
14046	Ideographs	UROr96	uni9644-CN
14047	Ideographs	UROr96	uni964B-JP
14048	Ideographs	UROr96	uni964C-CN
14049	Ideographs	UROr96	uni964D-JP
14050	Ideographs	UROr96	uni964F-JP
14051	Ideographs	UROr96	uni9650-JP
14052	Ideographs	UROr96	uni9652-JP
14053	Ideographs	UROr96	uni9654-JP
14054	Ideographs	UROr96	uni9656-JP
14055	Ideographs	UROr96	uni9657-JP
14056	Ideographs	UROr96	uni9658-JP
14057	Ideographs	UROr96	uni965B-JP
14058	Ideographs	UROr96	uni965C-JP
14059	Ideographs	UROr96	uni965D-JP
14060	Ideographs	UROr96	uni965E-JP
14061	Ideographs	UROr96	uni965F-JP
14062	Ideographs	UROr96	uni9661-CN
14063	Ideographs	UROr96	uni9662-JP
14064	Ideographs	UROr96	uni9663-JP
14065	Ideographs	UROr96	uni9664-JP
14066	Ideographs	UROr96	uni9665-JP
14067	Ideographs	UROr96	uni9666-JP
14068	Ideographs	UROr96	uni966A-JP
14069	Ideographs	UROr96	uni966C-JP
14070	Ideographs	UROr96	uni966E-JP
14071	Ideographs	UROr96	uni9670-JP
14072	Ideographs	UROr96	uni9672-JP
14073	Ideographs	UROr96	uni9673-JP
14074	Ideographs	UROr96	uni9674-JP
14075	Ideographs	UROr96	uni9675-JP
14076	Ideographs	UROr96	uni9676-JP
14077	Ideographs	UROr96	uni9677-JP
14078	Ideographs	UROr96	uni9678-JP
14079	Ideographs	UROr96	uni967A-JP
14080	Ideographs	UROr96	uni967B-JP
14081	Ideographs	UROr96	uni967C-JP
14082	Ideographs	UROr96	uni967D-JP
14083	Ideographs	UROr96	uni967E-JP
14084	Ideographs	UROr96	uni967F-JP
14085	Ideographs	UROr96	uni9681-JP
14086	Ideographs	UROr96	uni9682-JP
14087	Ideographs	UROr96	uni9683-JP
14088	Ideographs	UROr96	uni9684-JP
14089	Ideographs	UROr96	uni9685-CN
14090	Ideographs	UROr96	uni9686-JP
14091	Ideographs	UROr96	uni9688-JP
14092	Ideographs	UROr96	uni9689-JP
14093	Ideographs	UROr96	uni968A-JP
14094	Ideographs	UROr96	uni968B-JP
14095	Ideographs	UROr96	uni968D-JP
14096	Ideographs	UROr96	uni968E-JP
14097	Ideographs	UROr96	uni968F-JP
14098	Ideographs	UROr96	uni9691-JP
14099	Ideographs	UROr96	uni9694-JP
14100	Ideographs	UROr96	uni9695-JP
14101	Ideographs	UROr96	uni9696-JP
14102	Ideographs	UROr96	uni9697-JP
14103	Ideographs	UROr96	uni9698-JP
14104	Ideographs	UROr96	uni9699-CN
14105	Ideographs	UROr96	uni969A-JP
14106	Ideographs	UROr96	uni969B-JP
14107	Ideographs	UROr96	uni969C-JP
14108	Ideographs	UROr96	uni969D-JP
14109	Ideographs	UROr96	uni969F-JP
14110	Ideographs	UROr96	uni96A0-CN
14111	Ideographs	UROr96	uni96A3-JP
14112	Ideographs	UROr96	uni96A4-JP
14113	Ideographs	UROr96	uni96A5-JP
14114	Ideographs	UROr96	uni96A6-JP
14115	Ideographs	UROr96	uni96A7-JP
14116	Ideographs	UROr96	uni96A8-JP
14117	Ideographs	UROr96	uni96A9-JP
14118	Ideographs	UROr96	uni96AA-JP
14119	Ideographs	UROr96	uni96AE-JP
14120	Ideographs	UROr96	uni96AF-JP
14121	Ideographs	UROr96	uni96B0-JP
14122	Ideographs	UROr96	uni96B1-JP
14123	Ideographs	UROr96	uni96B2-JP
14124	Ideographs	UROr96	uni96B3-JP
14125	Ideographs	UROr96	uni96B4-JP
14126	Ideographs	UROr96	uni96B6-JP
14127	Ideographs	UROr96	uni96B7-JP
14128	Ideographs	UROr96	uni96B8-JP
14129	Ideographs	UROr96	uni96B9-JP
14130	Ideographs	UROr96	uni96BA-JP
14131	Ideographs	UROr96	uni96BB-JP
14132	Ideographs	UROr96	uni96BC-JP
14133	Ideographs	UROr96	uni96BD-JP
14134	Ideographs	UROr96	uni96C0-JP
14135	Ideographs	UROr96	uni96C1-JP
14136	Ideographs	UROr96	uni96C4-JP
14137	Ideographs	UROr96	uni96C5-JP
14138	Ideographs	UROr96	uni96C6-JP
14139	Ideographs	UROr96	uni96C7-JP
14140	Ideographs	UROr96	uni96C9-JP
14141	Ideographs	UROr96	uni96CA-JP
14142	Ideographs	UROr96	uni96CB-JP
14143	Ideographs	UROr96	uni96CC-JP
14144	Ideographs	UROr96	uni96CD-JP
14145	Ideographs	UROr96	uni96CE-JP
14146	Ideographs	UROr96	uni96D1-JP
14147	Ideographs	UROr96	uni96D2-JP
14148	Ideographs	UROr96	uni96D5-JP
14149	Ideographs	UROr96	uni96D6-JP
14150	Ideographs	UROr96	uni96D8-JP
14151	Ideographs	UROr96	uni96D9-JP
14152	Ideographs	UROr96	uni96DA-JP
14153	Ideographs	UROr96	uni96DB-JP
14154	Ideographs	UROr96	uni96DC-JP
14155	Ideographs	UROr96	uni96DD-JP
14156	Ideographs	UROr96	uni96DE-JP
14157	Ideographs	UROr96	uni96DF-JP
14158	Ideographs	UROr96	uni96E2-JP
14159	Ideographs	UROr96	uni96E3-JP
14160	Ideographs	UROr96	uni96E8-CN
14161	Ideographs	UROr96	uni96E9-JP
14162	Ideographs	UROr96	uni96EA-JP
14163	Ideographs	UROr96	uni96EB-JP
14164	Ideographs	UROr96	uni96EF-JP
14165	Ideographs	UROr96	uni96F0-JP
14166	Ideographs	UROr96	uni96F1-JP
14167	Ideographs	UROr96	uni96F2-JP
14168	Ideographs	UROr96	uni96F6-JP
14169	Ideographs	UROr96	uni96F7-JP
14170	Ideographs	UROr96	uni96F9-CN
14171	Ideographs	UROr96	uni96FA-CN
14172	Ideographs	UROr96	uni96FB-JP
14173	Ideographs	UROr97	uni9700-JP
14174	Ideographs	UROr97	uni9702-JP
14175	Ideographs	UROr97	uni9703-JP
14176	Ideographs	UROr97	uni9704-JP
14177	Ideographs	UROr97	uni9705-JP
14178	Ideographs	UROr97	uni9706-JP
14179	Ideographs	UROr97	uni9707-JP
14180	Ideographs	UROr97	uni9708-CN
14181	Ideographs	UROr97	uni9709-JP
14182	Ideographs	UROr97	uni970A-JP
14183	Ideographs	UROr97	uni970D-JP
14184	Ideographs	UROr97	uni970E-JP
14185	Ideographs	UROr97	uni970F-JP
14186	Ideographs	UROr97	uni9711-JP
14187	Ideographs	UROr97	uni9713-JP
14188	Ideographs	UROr97	uni9714-JP
14189	Ideographs	UROr97	uni9716-CN
14190	Ideographs	UROr97	uni9719-JP
14191	Ideographs	UROr97	uni971A-JP
14192	Ideographs	UROr97	uni971B-JP
14193	Ideographs	UROr97	uni971C-JP
14194	Ideographs	UROr97	uni971D-JP
14195	Ideographs	UROr97	uni971E-CN
14196	Ideographs	UROr97	uni9721-JP
14197	Ideographs	UROr97	uni9722-JP
14198	Ideographs	UROr97	uni9723-JP
14199	Ideographs	UROr97	uni9724-JP
14200	Ideographs	UROr97	uni9727-JP
14201	Ideographs	UROr97	uni9728-JP
14202	Ideographs	UROr97	uni972A-JP
14203	Ideographs	UROr97	uni9730-JP
14204	Ideographs	UROr97	uni9731-JP
14205	Ideographs	UROr97	uni9732-JP
14206	Ideographs	UROr97	uni9733-JP
14207	Ideographs	UROr97	uni9736-JP
14208	Ideographs	UROr97	uni9738-CN
14209	Ideographs	UROr97	uni9739-JP
14210	Ideographs	UROr97	uni973B-JP
14211	Ideographs	UROr97	uni973D-JP
14212	Ideographs	UROr97	uni973E-CN
14213	Ideographs	UROr97	uni9741-JP
14214	Ideographs	UROr97	uni9742-JP
14215	Ideographs	UROr97	uni9743-JP
14216	Ideographs	UROr97	uni9744-JP
14217	Ideographs	UROr97	uni9746-JP
14218	Ideographs	UROr97	uni9747-JP
14219	Ideographs	UROr97	uni9748-JP
14220	Ideographs	UROr97	uni9749-JP
14221	Ideographs	UROr97	uni974A-JP
14222	Ideographs	UROr97	uni974D-JP
14223	Ideographs	UROr97	uni974E-JP
14224	Ideographs	UROr97	uni974F-JP
14225	Ideographs	UROr97	uni9751-JP
14226	Ideographs	UROr97	uni9752-CN
14227	Ideographs	UROr97	uni9755-JP
14228	Ideographs	UROr97	uni9756-JP
14229	Ideographs	UROr97	uni9757-JP
14230	Ideographs	UROr97	uni9758-JP
14231	Ideographs	UROr97	uni9759-JP
14232	Ideographs	UROr97	uni975A-JP
14233	Ideographs	UROr97	uni975B-JP
14234	Ideographs	UROr97	uni975C-JP
14235	Ideographs	UROr97	uni975E-JP
14236	Ideographs	UROr97	uni9760-JP
14237	Ideographs	UROr97	uni9761-JP
14238	Ideographs	UROr97	uni9762-CN
14239	Ideographs	UROr97	uni9763-JP
14240	Ideographs	UROr97	uni9764-JP
14241	Ideographs	UROr97	uni9766-JP
14242	Ideographs	UROr97	uni9767-JP
14243	Ideographs	UROr97	uni9768-JP
14244	Ideographs	UROr97	uni9769-CN
14245	Ideographs	UROr97	uni976A-JP
14246	Ideographs	UROr97	uni976B-JP
14247	Ideographs	UROr97	uni976D-JP
14248	Ideographs	UROr97	uni976E-JP
14249	Ideographs	UROr97	uni9771-JP
14250	Ideographs	UROr97	uni9773-JP
14251	Ideographs	UROr97	uni9774-JP
14252	Ideographs	UROr97	uni9776-JP
14253	Ideographs	UROr97	uni9777-JP
14254	Ideographs	UROr97	uni9778-JP
14255	Ideographs	UROr97	uni9779-JP
14256	Ideographs	UROr97	uni977A-JP
14257	Ideographs	UROr97	uni977B-JP
14258	Ideographs	UROr97	uni977C-CN
14259	Ideographs	UROr97	uni977D-JP
14260	Ideographs	UROr97	uni977F-JP
14261	Ideographs	UROr97	uni9780-JP
14262	Ideographs	UROr97	uni9781-JP
14263	Ideographs	UROr97	uni9784-JP
14264	Ideographs	UROr97	uni9785-CN
14265	Ideographs	UROr97	uni9786-JP
14266	Ideographs	UROr97	uni9789-JP
14267	Ideographs	UROr97	uni978B-CN
14268	Ideographs	UROr97	uni978D-JP
14269	Ideographs	UROr97	uni978F-JP
14270	Ideographs	UROr97	uni9790-JP
14271	Ideographs	UROr97	uni9795-JP
14272	Ideographs	UROr97	uni9796-JP
14273	Ideographs	UROr97	uni9797-JP
14274	Ideographs	UROr97	uni9798-JP
14275	Ideographs	UROr97	uni9799-JP
14276	Ideographs	UROr97	uni979A-JP
14277	Ideographs	UROr97	uni979C-JP
14278	Ideographs	UROr97	uni979E-JP
14279	Ideographs	UROr97	uni979F-JP
14280	Ideographs	UROr97	uni97A0-CN
14281	Ideographs	UROr97	uni97A2-JP
14282	Ideographs	UROr97	uni97A3-CN
14283	Ideographs	UROr97	uni97A6-JP
14284	Ideographs	UROr97	uni97A8-JP
14285	Ideographs	UROr97	uni97AB-JP
14286	Ideographs	UROr97	uni97AC-JP
14287	Ideographs	UROr97	uni97AD-CN
14288	Ideographs	UROr97	uni97AE-JP
14289	Ideographs	UROr97	uni97B1-JP
14290	Ideographs	UROr97	uni97B2-JP
14291	Ideographs	UROr97	uni97B3-JP
14292	Ideographs	UROr97	uni97B4-JP
14293	Ideographs	UROr97	uni97B5-JP
14294	Ideographs	UROr97	uni97B6-JP
14295	Ideographs	UROr97	uni97B8-JP
14296	Ideographs	UROr97	uni97B9-JP
14297	Ideographs	UROr97	uni97BA-JP
14298	Ideographs	UROr97	uni97BC-JP
14299	Ideographs	UROr97	uni97BE-JP
14300	Ideographs	UROr97	uni97BF-JP
14301	Ideographs	UROr97	uni97C1-JP
14302	Ideographs	UROr97	uni97C3-JP
14303	Ideographs	UROr97	uni97C4-JP
14304	Ideographs	UROr97	uni97C5-JP
14305	Ideographs	UROr97	uni97C6-JP
14306	Ideographs	UROr97	uni97C7-JP
14307	Ideographs	UROr97	uni97C8-JP
14308	Ideographs	UROr97	uni97C9-JP
14309	Ideographs	UROr97	uni97CA-JP
14310	Ideographs	UROr97	uni97CB-JP
14311	Ideographs	UROr97	uni97CC-JP
14312	Ideographs	UROr97	uni97CD-JP
14313	Ideographs	UROr97	uni97CE-JP
14314	Ideographs	UROr97	uni97D0-JP
14315	Ideographs	UROr97	uni97D1-JP
14316	Ideographs	UROr97	uni97D3-JP
14317	Ideographs	UROr97	uni97D4-JP
14318	Ideographs	UROr97	uni97D7-JP
14319	Ideographs	UROr97	uni97D8-JP
14320	Ideographs	UROr97	uni97D9-JP
14321	Ideographs	UROr97	uni97DB-JP
14322	Ideographs	UROr97	uni97DC-JP
14323	Ideographs	UROr97	uni97DD-JP
14324	Ideographs	UROr97	uni97DE-JP
14325	Ideographs	UROr97	uni97E0-JP
14326	Ideographs	UROr97	uni97E1-JP
14327	Ideographs	UROr97	uni97E4-JP
14328	Ideographs	UROr97	uni97E6-CN
14329	Ideographs	UROr97	uni97ED-CN
14330	Ideographs	UROr97	uni97EE-JP
14331	Ideographs	UROr97	uni97EF-JP
14332	Ideographs	UROr97	uni97F1-JP
14333	Ideographs	UROr97	uni97F2-JP
14334	Ideographs	UROr97	uni97F3-JP
14335	Ideographs	UROr97	uni97F4-JP
14336	Ideographs	UROr97	uni97F5-JP
14337	Ideographs	UROr97	uni97F6-JP
14338	Ideographs	UROr97	uni97F7-JP
14339	Ideographs	UROr97	uni97F8-JP
14340	Ideographs	UROr97	uni97FA-JP
14341	Ideographs	UROr97	uni97FB-JP
14342	Ideographs	UROr97	uni97FF-JP
14343	Ideographs	UROr98	uni9801-JP
14344	Ideographs	UROr98	uni9802-JP
14345	Ideographs	UROr98	uni9803-JP
14346	Ideographs	UROr98	uni9804-JP
14347	Ideographs	UROr98	uni9805-JP
14348	Ideographs	UROr98	uni9806-JP
14349	Ideographs	UROr98	uni9807-JP
14350	Ideographs	UROr98	uni9808-JP
14351	Ideographs	UROr98	uni980A-JP
14352	Ideographs	UROr98	uni980C-JP
14353	Ideographs	UROr98	uni980D-JP
14354	Ideographs	UROr98	uni980E-JP
14355	Ideographs	UROr98	uni980F-JP
14356	Ideographs	UROr98	uni9810-JP
14357	Ideographs	UROr98	uni9811-JP
14358	Ideographs	UROr98	uni9812-JP
14359	Ideographs	UROr98	uni9813-JP
14360	Ideographs	UROr98	uni9814-JP
14361	Ideographs	UROr98	uni9816-JP
14362	Ideographs	UROr98	uni9817-JP
14363	Ideographs	UROr98	uni9818-JP
14364	Ideographs	UROr98	uni9819-JP
14365	Ideographs	UROr98	uni981A-JP
14366	Ideographs	UROr98	uni981C-JP
14367	Ideographs	UROr98	uni981E-JP
14368	Ideographs	UROr98	uni9820-JP
14369	Ideographs	UROr98	uni9821-JP
14370	Ideographs	UROr98	uni9823-JP
14371	Ideographs	UROr98	uni9824-JP
14372	Ideographs	UROr98	uni9825-JP
14373	Ideographs	UROr98	uni9826-JP
14374	Ideographs	UROr98	uni982B-JP
14375	Ideographs	UROr98	uni982C-JP
14376	Ideographs	UROr98	uni982D-JP
14377	Ideographs	UROr98	uni982E-JP
14378	Ideographs	UROr98	uni982F-JP
14379	Ideographs	UROr98	uni9830-JP
14380	Ideographs	UROr98	uni9832-JP
14381	Ideographs	UROr98	uni9833-JP
14382	Ideographs	UROr98	uni9834-JP
14383	Ideographs	UROr98	uni9835-JP
14384	Ideographs	UROr98	uni9837-JP
14385	Ideographs	UROr98	uni9838-JP
14386	Ideographs	UROr98	uni9839-JP
14387	Ideographs	UROr98	uni983B-JP
14388	Ideographs	UROr98	uni983C-JP
14389	Ideographs	UROr98	uni983D-JP
14390	Ideographs	UROr98	uni983E-JP
14391	Ideographs	UROr98	uni9844-JP
14392	Ideographs	UROr98	uni9846-JP
14393	Ideographs	UROr98	uni9847-JP
14394	Ideographs	UROr98	uni984A-CN
14395	Ideographs	UROr98	uni984B-JP
14396	Ideographs	UROr98	uni984C-JP
14397	Ideographs	UROr98	uni984D-JP
14398	Ideographs	UROr98	uni984E-JP
14399	Ideographs	UROr98	uni984F-JP
14400	Ideographs	UROr98	uni9851-JP
14401	Ideographs	UROr98	uni9852-JP
14402	Ideographs	UROr98	uni9853-JP
14403	Ideographs	UROr98	uni9854-JP
14404	Ideographs	UROr98	uni9855-JP
14405	Ideographs	UROr98	uni9856-JP
14406	Ideographs	UROr98	uni9857-JP
14407	Ideographs	UROr98	uni9858-JP
14408	Ideographs	UROr98	uni9859-JP
14409	Ideographs	UROr98	uni985A-JP
14410	Ideographs	UROr98	uni985B-JP
14411	Ideographs	UROr98	uni985E-JP
14412	Ideographs	UROr98	uni9862-JP
14413	Ideographs	UROr98	uni9863-JP
14414	Ideographs	UROr98	uni9865-JP
14415	Ideographs	UROr98	uni9866-JP
14416	Ideographs	UROr98	uni9867-JP
14417	Ideographs	UROr98	uni986A-JP
14418	Ideographs	UROr98	uni986B-JP
14419	Ideographs	UROr98	uni986C-JP
14420	Ideographs	UROr98	uni986F-JP
14421	Ideographs	UROr98	uni9870-JP
14422	Ideographs	UROr98	uni9871-JP
14423	Ideographs	UROr98	uni9873-JP
14424	Ideographs	UROr98	uni9874-JP
14425	Ideographs	UROr98	uni9875-CN
14426	Ideographs	UROr98	uni98A8-JP
14427	Ideographs	UROr98	uni98AA-JP
14428	Ideographs	UROr98	uni98AB-JP
14429	Ideographs	UROr98	uni98AD-JP
14430	Ideographs	UROr98	uni98AE-JP
14431	Ideographs	UROr98	uni98AF-JP
14432	Ideographs	UROr98	uni98B0-JP
14433	Ideographs	UROr98	uni98B1-JP
14434	Ideographs	UROr98	uni98B4-JP
14435	Ideographs	UROr98	uni98B6-JP
14436	Ideographs	UROr98	uni98B7-JP
14437	Ideographs	UROr98	uni98B8-JP
14438	Ideographs	UROr98	uni98BA-JP
14439	Ideographs	UROr98	uni98BB-JP
14440	Ideographs	UROr98	uni98BC-JP
14441	Ideographs	UROr98	uni98BF-CN
14442	Ideographs	UROr98	uni98C2-JP
14443	Ideographs	UROr98	uni98C3-JP
14444	Ideographs	UROr98	uni98C4-JP
14445	Ideographs	UROr98	uni98C5-JP
14446	Ideographs	UROr98	uni98C6-JP
14447	Ideographs	UROr98	uni98C7-JP
14448	Ideographs	UROr98	uni98C8-JP
14449	Ideographs	UROr98	uni98CB-JP
14450	Ideographs	UROr98	uni98CC-JP
14451	Ideographs	UROr98	uni98CE-CN
14452	Ideographs	UROr98	uni98DB-JP
14453	Ideographs	UROr98	uni98DC-JP
14454	Ideographs	UROr98	uni98DE-CN
14455	Ideographs	UROr98	uni98DF-JP
14456	Ideographs	UROr98	uni98E0-JP
14457	Ideographs	UROr98	uni98E1-JP
14458	Ideographs	UROr98	uni98E2-JP
14459	Ideographs	UROr98	uni98E3-JP
14460	Ideographs	UROr98	uni98E5-JP
14461	Ideographs	UROr98	uni98E6-JP
14462	Ideographs	UROr98	uni98E7-JP
14463	Ideographs	UROr98	uni98E9-JP
14464	Ideographs	UROr98	uni98EA-JP
14465	Ideographs	UROr98	uni98EB-JP
14466	Ideographs	UROr98	uni98ED-JP
14467	Ideographs	UROr98	uni98EE-JP
14468	Ideographs	UROr98	uni98EF-JP
14469	Ideographs	UROr98	uni98F0-JP
14470	Ideographs	UROr98	uni98F1-JP
14471	Ideographs	UROr98	uni98F2-JP
14472	Ideographs	UROr98	uni98F3-JP
14473	Ideographs	UROr98	uni98F4-JP
14474	Ideographs	UROr98	uni98F6-JP
14475	Ideographs	UROr98	uni98FC-JP
14476	Ideographs	UROr98	uni98FD-JP
14477	Ideographs	UROr98	uni98FE-JP
14478	Ideographs	UROr99	uni9902-JP
14479	Ideographs	UROr99	uni9903-JP
14480	Ideographs	UROr99	uni9905-JP
14481	Ideographs	UROr99	uni9907-JP
14482	Ideographs	UROr99	uni9908-JP
14483	Ideographs	UROr99	uni9909-JP
14484	Ideographs	UROr99	uni990A-JP
14485	Ideographs	UROr99	uni990C-JP
14486	Ideographs	UROr99	uni9910-JP
14487	Ideographs	UROr99	uni9911-JP
14488	Ideographs	UROr99	uni9912-JP
14489	Ideographs	UROr99	uni9913-JP
14490	Ideographs	UROr99	uni9914-JP
14491	Ideographs	UROr99	uni9915-JP
14492	Ideographs	UROr99	uni9916-JP
14493	Ideographs	UROr99	uni9917-JP
14494	Ideographs	UROr99	uni9918-JP
14495	Ideographs	UROr99	uni991A-JP
14496	Ideographs	UROr99	uni991B-JP
14497	Ideographs	UROr99	uni991C-JP
14498	Ideographs	UROr99	uni991D-JP
14499	Ideographs	UROr99	uni991E-JP
14500	Ideographs	UROr99	uni991F-JP
14501	Ideographs	UROr99	uni9920-JP
14502	Ideographs	UROr99	uni9921-JP
14503	Ideographs	UROr99	uni9922-JP
14504	Ideographs	UROr99	uni9924-JP
14505	Ideographs	UROr99	uni9926-JP
14506	Ideographs	UROr99	uni9927-JP
14507	Ideographs	UROr99	uni9928-JP
14508	Ideographs	UROr99	uni992B-JP
14509	Ideographs	UROr99	uni992C-JP
14510	Ideographs	UROr99	uni992E-JP
14511	Ideographs	UROr99	uni9931-JP
14512	Ideographs	UROr99	uni9932-JP
14513	Ideographs	UROr99	uni9933-JP
14514	Ideographs	UROr99	uni9934-JP
14515	Ideographs	UROr99	uni9935-JP
14516	Ideographs	UROr99	uni9939-JP
14517	Ideographs	UROr99	uni993A-JP
14518	Ideographs	UROr99	uni993B-JP
14519	Ideographs	UROr99	uni993C-JP
14520	Ideographs	UROr99	uni993D-JP
14521	Ideographs	UROr99	uni993E-JP
14522	Ideographs	UROr99	uni9940-JP
14523	Ideographs	UROr99	uni9941-JP
14524	Ideographs	UROr99	uni9942-JP
14525	Ideographs	UROr99	uni9945-JP
14526	Ideographs	UROr99	uni9946-JP
14527	Ideographs	UROr99	uni9947-JP
14528	Ideographs	UROr99	uni9948-JP
14529	Ideographs	UROr99	uni9949-JP
14530	Ideographs	UROr99	uni994B-JP
14531	Ideographs	UROr99	uni994C-JP
14532	Ideographs	UROr99	uni994D-JP
14533	Ideographs	UROr99	uni994E-JP
14534	Ideographs	UROr99	uni9950-JP
14535	Ideographs	UROr99	uni9951-JP
14536	Ideographs	UROr99	uni9952-JP
14537	Ideographs	UROr99	uni9954-JP
14538	Ideographs	UROr99	uni9955-JP
14539	Ideographs	UROr99	uni9957-JP
14540	Ideographs	UROr99	uni9958-JP
14541	Ideographs	UROr99	uni9959-JP
14542	Ideographs	UROr99	uni995B-JP
14543	Ideographs	UROr99	uni995C-JP
14544	Ideographs	UROr99	uni995E-JP
14545	Ideographs	UROr99	uni995F-JP
14546	Ideographs	UROr99	uni9960-JP
14547	Ideographs	UROr99	uni9963-CN
14548	Ideographs	UROr99	uni9996-CN
14549	Ideographs	UROr99	uni9997-CN
14550	Ideographs	UROr99	uni9998-CN
14551	Ideographs	UROr99	uni9999-CN
14552	Ideographs	UROr99	uni999B-JP
14553	Ideographs	UROr99	uni999D-JP
14554	Ideographs	UROr99	uni999E-JP
14555	Ideographs	UROr99	uni999F-JP
14556	Ideographs	UROr99	uni99A3-JP
14557	Ideographs	UROr99	uni99A5-CN
14558	Ideographs	UROr99	uni99A6-JP
14559	Ideographs	UROr99	uni99A8-JP
14560	Ideographs	UROr99	uni99AC-JP
14561	Ideographs	UROr99	uni99AD-JP
14562	Ideographs	UROr99	uni99AE-JP
14563	Ideographs	UROr99	uni99B0-JP
14564	Ideographs	UROr99	uni99B1-CN
14565	Ideographs	UROr99	uni99B2-CN
14566	Ideographs	UROr99	uni99B3-CN
14567	Ideographs	UROr99	uni99B4-CN
14568	Ideographs	UROr99	uni99B5-JP
14569	Ideographs	UROr99	uni99B9-CN
14570	Ideographs	UROr99	uni99BA-JP
14571	Ideographs	UROr99	uni99BC-JP
14572	Ideographs	UROr99	uni99BD-CN
14573	Ideographs	UROr99	uni99BF-JP
14574	Ideographs	UROr99	uni99C1-JP
14575	Ideographs	UROr99	uni99C3-CN
14576	Ideographs	UROr99	uni99C4-CN
14577	Ideographs	UROr99	uni99C5-JP
14578	Ideographs	UROr99	uni99C6-JP
14579	Ideographs	UROr99	uni99C8-JP
14580	Ideographs	UROr99	uni99C9-CN
14581	Ideographs	UROr99	uni99D0-JP
14582	Ideographs	UROr99	uni99D1-JP
14583	Ideographs	UROr99	uni99D2-JP
14584	Ideographs	UROr99	uni99D3-JP
14585	Ideographs	UROr99	uni99D4-CN
14586	Ideographs	UROr99	uni99D5-CN
14587	Ideographs	UROr99	uni99D8-JP
14588	Ideographs	UROr99	uni99D9-CN
14589	Ideographs	UROr99	uni99DA-CN
14590	Ideographs	UROr99	uni99DB-CN
14591	Ideographs	UROr99	uni99DC-JP
14592	Ideographs	UROr99	uni99DD-JP
14593	Ideographs	UROr99	uni99DE-CN
14594	Ideographs	UROr99	uni99DF-CN
14595	Ideographs	UROr99	uni99E1-CN
14596	Ideographs	UROr99	uni99E2-JP
14597	Ideographs	UROr99	uni99E7-CN
14598	Ideographs	UROr99	uni99EA-CN
14599	Ideographs	UROr99	uni99EB-CN
14600	Ideographs	UROr99	uni99EC-CN
14601	Ideographs	UROr99	uni99ED-JP
14602	Ideographs	UROr99	uni99EE-JP
14603	Ideographs	UROr99	uni99F0-JP
14604	Ideographs	UROr99	uni99F1-JP
14605	Ideographs	UROr99	uni99F2-JP
14606	Ideographs	UROr99	uni99F4-CN
14607	Ideographs	UROr99	uni99F5-JP
14608	Ideographs	UROr99	uni99F8-JP
14609	Ideographs	UROr99	uni99F9-JP
14610	Ideographs	UROr99	uni99FB-CN
14611	Ideographs	UROr99	uni99FC-JP
14612	Ideographs	UROr99	uni99FD-CN
14613	Ideographs	UROr99	uni99FE-JP
14614	Ideographs	UROr99	uni99FF-JP
14615	Ideographs	UROr9A	uni9A01-JP
14616	Ideographs	UROr9A	uni9A02-JP
14617	Ideographs	UROr9A	uni9A03-JP
14618	Ideographs	UROr9A	uni9A04-JP
14619	Ideographs	UROr9A	uni9A05-JP
14620	Ideographs	UROr9A	uni9A08-JP
14621	Ideographs	UROr9A	uni9A0A-JP
14622	Ideographs	UROr9A	uni9A0B-JP
14623	Ideographs	UROr9A	uni9A0C-JP
14624	Ideographs	UROr9A	uni9A0E-CN
14625	Ideographs	UROr9A	uni9A0F-CN
14626	Ideographs	UROr9A	uni9A10-JP
14627	Ideographs	UROr9A	uni9A11-JP
14628	Ideographs	UROr9A	uni9A12-JP
14629	Ideographs	UROr9A	uni9A13-JP
14630	Ideographs	UROr9A	uni9A16-CN
14631	Ideographs	UROr9A	uni9A19-JP
14632	Ideographs	UROr9A	uni9A1A-JP
14633	Ideographs	UROr9A	uni9A1E-JP
14634	Ideographs	UROr9A	uni9A20-CN
14635	Ideographs	UROr9A	uni9A22-CN
14636	Ideographs	UROr9A	uni9A23-JP
14637	Ideographs	UROr9A	uni9A24-JP
14638	Ideographs	UROr9A	uni9A27-JP
14639	Ideographs	UROr9A	uni9A28-JP
14640	Ideographs	UROr9A	uni9A2B-JP
14641	Ideographs	UROr9A	uni9A2D-JP
14642	Ideographs	UROr9A	uni9A2E-JP
14643	Ideographs	UROr9A	uni9A30-JP
14644	Ideographs	UROr9A	uni9A31-JP
14645	Ideographs	UROr9A	uni9A33-CN
14646	Ideographs	UROr9A	uni9A35-CN
14647	Ideographs	UROr9A	uni9A36-CN
14648	Ideographs	UROr9A	uni9A37-JP
14649	Ideographs	UROr9A	uni9A38-JP
14650	Ideographs	UROr9A	uni9A3E-JP
14651	Ideographs	UROr9A	uni9A40-JP
14652	Ideographs	UROr9A	uni9A41-JP
14653	Ideographs	UROr9A	uni9A42-JP
14654	Ideographs	UROr9A	uni9A43-CN
